ID_pago,ID_venta,Fecha_pago,Pago
"25,006.00",1647,1/4/2018,"25,599.05"
"25,007.00",1648,28/03/18,"2,620.36"
"25,008.00",1649,2/4/2018,"111,563.27"
"25,009.00",1650,6/4/2018,"31,158.86"
"25,010.00",1651,28/03/18,"54,720.34"
"25,011.00",1652,26/03/18,"70,675.33"
"25,012.00",1653,4/4/2018,"41,047.21"
"25,013.00",1654,11/3/2018,"81,978.95"
"25,014.00",1655,11/3/2018,"45,969.25"
"25,015.00",1656,24/03/18,"7,002.82"
"25,016.00",1657,6/4/2018,"1,077.24"
"25,017.00",1658,21/03/18,"19,455.86"
"25,018.00",1659,9/4/2018,"102,974.43"
"25,019.00",1660,31/03/18,"31,498.09"
"25,020.00",1661,18/03/18,"37,820.65"
"25,021.00",1662,26/03/18,"107,520.70"
"25,022.00",1663,26/03/18,"118,514.29"
"25,023.00",1664,21/03/18,"147,275.33"
"25,024.00",1665,23/03/18,"68,551.57"
"25,025.00",1666,15/03/18,"31,408.78"
"25,026.00",1667,11/4/2018,"60,944.12"
"25,027.00",1668,31/03/18,"60,958.15"
"25,028.00",1669,26/03/18,"149,075.81"
"25,029.00",1670,13/04/18,"149,966.92"
"25,030.00",1671,31/03/18,"49,454.69"
"25,031.00",1672,8/4/2018,"41,176.91"
"25,032.00",1673,13/04/18,"116,056.66"
"25,033.00",1674,23/03/18,"50,628.33"
"25,034.00",1675,19/04/18,"57,296.42"
"25,035.00",1676,6/4/2018,"140,436.50"
"25,036.00",1677,18/04/18,"243,805.44"
"25,037.00",1678,14/04/18,"10,377.34"
"25,038.00",1679,5/4/2018,"2,566.98"
"25,039.00",1680,20/04/18,"70,480.00"
"25,040.00",1681,14/04/18,"133,040.96"
"25,041.00",1682,21/04/18,"38,573.70"
"25,042.00",1683,25/03/18,"69,096.59"
"25,043.00",1684,22/04/18,"241,556.00"
"25,044.00",1685,24/03/18,"148,907.50"
"25,045.00",1686,18/04/18,"95,726.84"
"25,046.00",1687,4/4/2018,"87,606.75"
"25,047.00",1688,30/03/18,"220,367.38"
"25,048.00",1689,22/04/18,"52,609.44"
"25,049.00",1690,22/04/18,"65,161.95"
"25,050.00",1691,11/4/2018,"55,376.19"
"25,051.00",1692,11/4/2018,"3,952.58"
"25,052.00",1693,20/04/18,"44,760.46"
"25,053.00",1694,25/04/18,"75,633.91"
"25,054.00",1695,12/4/2018,"151,554.54"
"25,055.00",1696,10/4/2018,"121,746.17"
"25,056.00",1697,12/4/2018,"118,782.72"
"25,057.00",1698,30/03/18,"118,208.05"
"25,058.00",1699,18/04/18,"159,130.65"
"25,059.00",1700,16/04/18,"55,639.47"
"25,060.00",1701,26/04/18,"152,302.78"
"25,061.00",1702,20/04/18,"44,948.80"
"25,062.00",1703,10/4/2018,"91,983.29"
"25,063.00",1704,5/4/2018,"68,295.86"
"25,064.00",1705,27/04/18,"177,211.50"
"25,065.00",1706,1/5/2018,"81,853.17"
"25,066.00",1707,1/5/2018,"76,614.55"
"25,067.00",1708,2/5/2018,"211,536.42"
"25,068.00",1709,25/04/18,"13,317.30"
"25,069.00",1710,6/4/2018,"64,311.00"
"25,070.00",1711,24/04/18,"131,417.43"
"25,071.00",1712,8/4/2018,"17,997.65"
"25,072.00",1713,8/4/2018,"15,689.47"
"25,073.00",1714,3/5/2018,"50,873.12"
"25,074.00",1715,2/5/2018,"44,301.76"
"25,075.00",1716,12/4/2018,"4,560.19"
"25,076.00",1717,15/04/18,"2,069.82"
"25,077.00",1718,12/4/2018,"62,769.94"
"25,078.00",1719,20/04/18,"18,095.07"
"25,079.00",1720,5/5/2018,"208,565.75"
"25,080.00",1721,29/04/18,"124,343.75"
"25,081.00",1722,10/4/2018,"309,750.00"
"25,082.00",1723,2/5/2018,"150,182.75"
"25,083.00",1724,16/04/18,"224,808.75"
"25,084.00",1725,3/5/2018,"117,975.59"
"25,085.00",1726,21/04/18,"241,457.25"
"25,086.00",1727,22/04/18,"253,520.50"
"25,087.00",1728,14/04/18,"200,340.00"
"25,088.00",1729,22/04/18,"153,873.75"
"25,089.00",1730,7/5/2018,"186,264.25"
"25,090.00",1731,8/4/2018,"267,990.25"
"25,091.00",1732,14/04/18,"51,983.25"
"25,092.00",1733,21/04/18,"108,010.00"
"25,093.00",1734,6/5/2018,"121,869.50"
"25,094.00",1735,5/5/2018,"178,794.00"
"25,095.00",1736,14/04/18,"130,482.00"
"25,096.00",1737,26/04/18,"88,489.25"
"25,097.00",1738,23/04/18,"118,575.00"
"25,098.00",1739,10/5/2018,"104,786.50"
"25,099.00",1740,20/04/18,"74,838.09"
"25,100.00",1741,5/5/2018,"55,171.59"
"25,101.00",1742,9/5/2018,"53,523.75"
"25,102.00",1743,6/5/2018,"328,792.00"
"25,103.00",1744,1/5/2018,"53,205.75"
"25,104.00",1745,3/5/2018,"80,190.00"
"25,105.00",1746,18/04/18,"97,868.11"
"25,106.00",1747,10/5/2018,"204,354.63"
"25,107.00",1748,24/04/18,"54,823.75"
"25,108.00",1749,21/04/18,"62,233.28"
"25,109.00",1750,19/04/18,"23,395.18"
"25,110.00",1751,18/04/18,"100,189.52"
"25,111.00",1752,25/04/18,"67,111.11"
"25,112.00",1753,24/04/18,"34,209.90"
"25,113.00",1754,12/5/2018,"14,174.06"
"25,114.00",1755,2/5/2018,"157,560.64"
"25,115.00",1756,16/05/18,"49,321.86"
"25,116.00",1757,2/5/2018,"109,803.00"
"25,117.00",1758,21/04/18,"50,425.09"
"25,118.00",1759,16/05/18,"266,684.00"
"25,119.00",1760,21/04/18,"85,480.50"
"25,120.00",1761,17/05/18,"211,164.50"
"25,121.00",1762,18/05/18,"189,257.09"
"25,122.00",1763,7/5/2018,"84,766.50"
"25,123.00",1764,1/5/2018,"113,883.00"
"25,124.00",1765,5/5/2018,"61,362.09"
"25,125.00",1766,8/5/2018,"287,421.75"
"25,126.00",1767,12/5/2018,"95,530.00"
"25,127.00",1768,24/05/18,"51,172.25"
"25,128.00",1769,3/5/2018,"68,708.50"
"25,129.00",1770,24/05/18,"109,839.00"
"25,130.00",1771,20/05/18,"222,478.09"
"25,131.00",1772,3/5/2018,"80,586.00"
"25,132.00",1773,6/5/2018,"106,309.50"
"25,133.00",1774,27/04/18,"129,189.34"
"25,134.00",1775,14/05/18,"55,789.09"
"25,135.00",1776,6/5/2018,"276,889.59"
"25,136.00",1777,26/05/18,"189,092.25"
"25,137.00",1778,18/05/18,"241,153.50"
"25,138.00",1779,17/05/18,"76,687.00"
"25,139.00",1780,28/04/18,"122,445.00"
"25,140.00",1781,10/5/2018,"33,048.09"
"25,141.00",1782,28/04/18,"143,319.00"
"25,142.00",1783,5/5/2018,"188,287.50"
"25,143.00",1784,7/5/2018,"101,139.34"
"25,144.00",1785,19/05/18,"3,242.78"
"25,145.00",1786,4/5/2018,"22,591.18"
"25,146.00",1787,12/5/2018,"25,759.43"
"25,147.00",1788,17/05/18,"53,633.97"
"25,148.00",1789,1/5/2018,"45,399.74"
"25,149.00",1790,30/04/18,"62,266.21"
"25,150.00",1791,9/5/2018,"191,004.40"
"25,151.00",1792,27/05/18,"5,844.76"
"25,152.00",1793,8/5/2018,"83,320.82"
"25,153.00",1794,3/5/2018,"121,289.25"
"25,154.00",1795,5/5/2018,"177,520.00"
"25,155.00",1796,20/05/18,"226,460.00"
"25,156.00",1797,26/05/18,"110,302.50"
"25,157.00",1798,28/05/18,"190,374.75"
"25,158.00",1799,15/05/18,"273,848.32"
"25,159.00",1800,9/5/2018,"72,613.69"
"25,160.00",1801,13/05/18,"97,157.89"
"25,161.00",1802,14/05/18,"7,568.83"
"25,162.00",1803,9/5/2018,"273,161.86"
"25,163.00",1804,16/05/18,"70,967.78"
"25,164.00",1805,28/05/18,"178,599.86"
"25,165.00",1806,25/05/18,"93,087.79"
"25,166.00",1807,15/05/18,"35,147.79"
"25,167.00",1808,13/05/18,"47,123.99"
"25,168.00",1809,23/05/18,"126,111.68"
"25,169.00",1810,29/05/18,"48,823.65"
"25,170.00",1811,11/5/2018,"67,294.27"
"25,171.00",1812,26/05/18,"56,418.03"
"25,172.00",1813,2/6/2018,"170,046.41"
"25,173.00",1814,15/05/18,"22,510.20"
"25,174.00",1815,14/05/18,"23,554.46"
"25,175.00",1816,27/05/18,"111,700.00"
"25,176.00",1817,15/05/18,"35,089.52"
"25,177.00",1818,31/05/18,"93,789.08"
"25,178.00",1819,23/05/18,"131,263.40"
"25,179.00",1820,8/6/2018,"31,102.84"
"25,180.00",1821,28/05/18,"84,698.58"
"25,181.00",1822,13/05/18,"54,705.00"
"25,182.00",1823,7/6/2018,"291,765.34"
"25,183.00",1824,19/05/18,"267,023.00"
"25,184.00",1825,17/05/18,"298,843.75"
"25,185.00",1826,18/05/18,"124,317.00"
"25,186.00",1827,24/05/18,"109,719.96"
"25,187.00",1828,23/05/18,"80,652.02"
"25,188.00",1829,3/6/2018,"45,535.66"
"25,189.00",1830,29/05/18,"29,054.42"
"25,190.00",1831,24/05/18,"123,903.00"
"25,191.00",1832,4/6/2018,"160,571.00"
"25,192.00",1833,5/6/2018,"48,572.84"
"25,193.00",1834,16/05/18,"147,756.59"
"25,194.00",1835,11/6/2018,"63,980.00"
"25,195.00",1836,25/05/18,"38,518.48"
"25,196.00",1837,5/6/2018,"21,171.48"
"25,197.00",1838,1/6/2018,"190,534.35"
"25,198.00",1839,29/05/18,"303,128.58"
"25,199.00",1840,3/6/2018,"6,444.37"
"25,200.00",1841,14/06/18,"12,169.50"
"25,201.00",1842,16/06/18,"252,441.13"
"25,202.00",1843,4/6/2018,"26,988.84"
"25,203.00",1844,15/06/18,"60,380.03"
"25,204.00",1845,8/6/2018,"9,013.28"
"25,205.00",1846,12/6/2018,"167,746.22"
"25,206.00",1847,21/06/18,"158,310.17"
"25,207.00",1848,7/6/2018,"126,609.00"
"25,208.00",1849,15/06/18,"76,996.55"
"25,209.00",1850,16/06/18,"37,723.96"
"25,210.00",1851,16/06/18,"115,923.46"
"25,211.00",1852,26/05/18,"151,456.60"
"25,212.00",1853,8/6/2018,"24,593.18"
"25,213.00",1854,13/06/18,"102,464.96"
"25,214.00",1855,28/05/18,"15,039.98"
"25,215.00",1856,9/6/2018,"118,009.55"
"25,216.00",1857,8/6/2018,"117,297.69"
"25,217.00",1858,15/06/18,"60,857.86"
"25,218.00",1859,13/06/18,"235,386.00"
"25,219.00",1860,6/6/2018,"260,472.34"
"25,220.00",1861,2/6/2018,"243,105.00"
"25,221.00",1862,23/06/18,"277,666.09"
"25,222.00",1863,14/06/18,"52,234.00"
"25,223.00",1864,15/06/18,"12,674.58"
"25,224.00",1865,31/05/18,"12,121.27"
"25,225.00",1866,23/06/18,"67,090.67"
"25,226.00",1867,22/06/18,"21,560.38"
"25,227.00",1868,12/6/2018,"83,412.34"
"25,228.00",1869,10/6/2018,"134,291.50"
"25,229.00",1870,19/06/18,"236,911.59"
"25,230.00",1871,26/06/18,"65,435.09"
"25,231.00",1872,27/06/18,"205,593.34"
"25,232.00",1873,14/06/18,"10,408.52"
"25,233.00",1874,4/6/2018,"57,049.75"
"25,234.00",1875,7/6/2018,"30,150.37"
"25,235.00",1876,10/6/2018,"110,350.00"
"25,236.00",1877,7/6/2018,"52,106.32"
"25,237.00",1878,24/06/18,"51,338.71"
"25,238.00",1879,8/6/2018,"30,680.31"
"25,239.00",1880,21/06/18,"90,538.58"
"25,240.00",1881,3/7/2018,"105,150.40"
"25,241.00",1882,16/06/18,"178,261.34"
"25,242.00",1883,8/6/2018,"69,810.69"
"25,243.00",1884,17/06/18,"137,719.59"
"25,244.00",1885,23/06/18,"100,917.32"
"25,245.00",1886,4/7/2018,"237,425.37"
"25,246.00",1887,2/7/2018,"9,400.00"
"25,247.00",1888,4/7/2018,"39,000.90"
"25,248.00",1889,10/6/2018,"35,911.08"
"25,249.00",1890,22/06/18,"237,744.47"
"25,250.00",1891,17/06/18,"11,915.65"
"25,251.00",1892,23/06/18,"59,415.12"
"25,252.00",1893,8/7/2018,"27,707.11"
"25,253.00",1894,27/06/18,"26,616.02"
"25,254.00",1895,15/06/18,"82,815.16"
"25,255.00",1896,10/6/2018,"100,585.34"
"25,256.00",1897,7/7/2018,"52,661.25"
"25,257.00",1898,22/06/18,"147,494.59"
"25,258.00",1899,21/06/18,"109,867.50"
"25,259.00",1900,4/7/2018,"139,573.34"
"25,260.00",1901,12/7/2018,"87,238.64"
"25,261.00",1902,4/7/2018,"14,516.65"
"25,262.00",1903,27/06/18,"70,107.91"
"25,263.00",1904,27/06/18,"59,035.25"
"25,264.00",1905,13/07/18,"94,612.50"
"25,265.00",1906,24/06/18,"52,053.75"
"25,266.00",1907,28/06/18,"62,672.50"
"25,267.00",1908,19/06/18,"59,083.50"
"25,268.00",1909,12/7/2018,"63,575.75"
"25,269.00",1910,3/7/2018,"59,916.31"
"25,270.00",1911,19/06/18,"24,337.43"
"25,271.00",1912,30/06/18,"4,630.55"
"25,272.00",1913,11/7/2018,"218,633.42"
"25,273.00",1914,25/06/18,"55,846.89"
"25,274.00",1915,20/06/18,"172,507.37"
"25,275.00",1916,2/7/2018,"232,972.25"
"25,276.00",1917,4/7/2018,"2,584.68"
"25,277.00",1918,15/07/18,"21,452.81"
"25,278.00",1919,7/7/2018,"28,981.17"
"25,279.00",1920,26/06/18,"64,514.22"
"25,280.00",1921,7/7/2018,"39,763.00"
"25,281.00",1922,9/7/2018,"87,561.25"
"25,282.00",1923,11/7/2018,"76,995.71"
"25,283.00",1924,9/7/2018,"251,912.30"
"25,284.00",1925,5/7/2018,"136,087.20"
"25,285.00",1926,29/06/18,"35,543.56"
"25,286.00",1927,6/7/2018,"22,147.25"
"25,287.00",1928,11/7/2018,"176,082.48"
"25,288.00",1929,16/07/18,"47,916.09"
"25,289.00",1930,8/7/2018,"191,008.25"
"25,290.00",1931,17/07/18,"54,686.36"
"25,291.00",1932,2/7/2018,"58,341.77"
"25,292.00",1933,27/06/18,"211,005.00"
"25,293.00",1934,19/07/18,"127,653.75"
"25,294.00",1935,11/7/2018,"50,660.00"
"25,295.00",1936,4/7/2018,"222,543.75"
"25,296.00",1937,26/06/18,"158,249.00"
"25,297.00",1938,11/7/2018,"88,150.82"
"25,298.00",1939,9/7/2018,"23,716.29"
"25,299.00",1940,15/07/18,"112,518.35"
"25,300.00",1941,27/06/18,"52,103.96"
"25,301.00",1942,2/7/2018,"93,493.34"
"25,302.00",1943,16/07/18,"175,820.34"
"25,303.00",1944,21/07/18,"190,890.00"
"25,304.00",1945,10/7/2018,"193,215.00"
"25,305.00",1946,18/07/18,"268,389.00"
"25,306.00",1947,21/07/18,"28,749.58"
"25,307.00",1948,5/7/2018,"114,891.20"
"25,308.00",1949,23/07/18,"70,106.24"
"25,309.00",1950,20/07/18,"25,341.86"
"25,310.00",1951,16/07/18,"5,738.01"
"25,311.00",1952,20/07/18,"116,150.59"
"25,312.00",1953,11/7/2018,"140,111.28"
"25,313.00",1954,29/07/18,"73,228.83"
"25,314.00",1955,7/7/2018,"24,641.20"
"25,315.00",1956,14/07/18,"62,703.88"
"25,316.00",1957,15/07/18,"218,748.30"
"25,317.00",1958,2/8/2018,"38,303.95"
"25,318.00",1959,17/07/18,"120,814.09"
"25,319.00",1960,22/07/18,"181,403.53"
"25,320.00",1961,25/07/18,"84,747.26"
"25,321.00",1962,15/07/18,"157,133.82"
"25,322.00",1963,23/07/18,"58,308.02"
"25,323.00",1964,16/07/18,"9,318.09"
"25,324.00",1965,4/8/2018,"2,578.18"
"25,325.00",1966,20/07/18,"24,922.93"
"25,326.00",1967,21/07/18,"64,071.41"
"25,327.00",1968,2/8/2018,"154,923.90"
"25,328.00",1969,6/8/2018,"186,850.71"
"25,329.00",1970,16/07/18,"107,086.50"
"25,330.00",1971,20/07/18,"107,240.59"
"25,331.00",1972,2/8/2018,"101,871.00"
"25,332.00",1973,24/07/18,"61,313.34"
"25,333.00",1974,22/07/18,"48,478.50"
"25,334.00",1975,14/07/18,"85,153.36"
"25,335.00",1976,24/07/18,"58,415.88"
"25,336.00",1977,31/07/18,"162,796.50"
"25,337.00",1978,6/8/2018,"55,884.38"
"25,338.00",1979,26/07/18,"267,036.00"
"25,339.00",1980,9/8/2018,"333,968.50"
"25,340.00",1981,16/07/18,"53,195.59"
"25,341.00",1982,12/8/2018,"129,549.00"
"25,342.00",1983,17/07/18,"298,829.25"
"25,343.00",1984,19/07/18,"63,806.00"
"25,344.00",1985,18/07/18,"264,048.30"
"25,345.00",1986,2/8/2018,"20,776.09"
"25,346.00",1987,29/07/18,"84,676.11"
"25,347.00",1988,10/8/2018,"202,256.13"
"25,348.00",1989,22/07/18,"50,366.09"
"25,349.00",1990,15/08/18,"5,683.91"
"25,350.00",1991,4/8/2018,"22,407.96"
"25,351.00",1992,7/8/2018,"88,557.76"
"25,352.00",1993,19/07/18,"90,614.13"
"25,353.00",1994,1/8/2018,"31,799.44"
"25,354.00",1995,2/8/2018,"262,789.06"
"25,355.00",1996,19/07/18,"10,082.63"
"25,356.00",1997,7/8/2018,"23,200.57"
"25,357.00",1998,20/07/18,"212,132.52"
"25,358.00",1999,12/8/2018,"131,500.89"
"25,359.00",2000,24/07/18,"56,843.60"
"25,360.00",2001,10/8/2018,"155,454.48"
"25,361.00",2002,2/8/2018,"84,498.16"
"25,362.00",2003,30/07/18,"114,802.67"
"25,363.00",2004,31/07/18,"32,010.96"
"25,364.00",2005,12/8/2018,"31,642.56"
"25,365.00",2006,4/8/2018,"78,604.39"
"25,366.00",2007,24/07/18,"50,307.75"
"25,367.00",2008,6/8/2018,"175,170.09"
"25,368.00",2009,7/8/2018,"115,953.34"
"25,369.00",2010,10/8/2018,"130,093.25"
"25,370.00",2011,27/07/18,"194,476.59"
"25,371.00",2012,9/8/2018,"43,011.86"
"25,372.00",2013,5/8/2018,"47,272.07"
"25,373.00",2014,22/08/18,"176,466.46"
"25,374.00",2015,30/07/18,"23,532.13"
"25,375.00",2016,30/07/18,"351,911.50"
"25,376.00",2017,22/08/18,"166,246.00"
"25,377.00",2018,15/08/18,"68,240.59"
"25,378.00",2019,25/08/18,"168,427.50"
"25,379.00",2020,21/08/18,"40,370.00"
"25,380.00",2021,21/08/18,"21,796.05"
"25,381.00",2022,11/8/2018,"62,298.10"
"25,382.00",2023,23/08/18,"24,655.11"
"25,383.00",2024,10/8/2018,"187,774.45"
"25,384.00",2025,20/08/18,"54,387.51"
"25,385.00",2026,30/07/18,"50,732.87"
"25,386.00",2027,14/08/18,"9,918.12"
"25,387.00",2028,26/08/18,"2,095.26"
"25,388.00",2029,3/8/2018,"2,184.09"
"25,389.00",2030,26/08/18,"181,973.88"
"25,390.00",2031,16/08/18,"60,808.17"
"25,391.00",2032,6/8/2018,"62,638.75"
"25,392.00",2033,20/08/18,"48,264.90"
"25,393.00",2034,30/08/18,"39,615.46"
"25,394.00",2035,5/8/2018,"172,112.66"
"25,395.00",2036,8/8/2018,"17,697.24"
"25,396.00",2037,8/8/2018,"12,349.15"
"25,397.00",2038,9/8/2018,"165,361.10"
"25,398.00",2039,31/08/18,"122,585.27"
"25,399.00",2040,16/08/18,"145,344.78"
"25,400.00",2041,25/08/18,"10,213.14"
"25,401.00",2042,28/08/18,"48,281.28"
"25,402.00",2043,29/08/18,"61,083.87"
"25,403.00",2044,7/8/2018,"70,967.75"
"25,404.00",2045,5/8/2018,"224,070.00"
"25,405.00",2046,15/08/18,"291,456.00"
"25,406.00",2047,13/08/18,"256,625.59"
"25,407.00",2048,13/08/18,"137,785.00"
"25,408.00",2049,16/08/18,"173,179.55"
"25,409.00",2050,1/9/2018,"9,766.58"
"25,410.00",2051,27/08/18,"149,972.48"
"25,411.00",2052,23/08/18,"17,247.73"
"25,412.00",2053,11/8/2018,"216,334.34"
"25,413.00",2054,15/08/18,"196,087.09"
"25,414.00",2055,7/8/2018,"149,558.09"
"25,415.00",2056,25/08/18,"307,785.00"
"25,416.00",2057,8/8/2018,"52,407.00"
"25,417.00",2058,21/08/18,"24,029.24"
"25,418.00",2059,19/08/18,"33,634.53"
"25,419.00",2060,15/08/18,"54,684.91"
"25,420.00",2061,11/8/2018,"182,802.67"
"25,421.00",2062,18/08/18,"9,239.35"
"25,422.00",2063,15/08/18,"122,411.96"
"25,423.00",2064,7/9/2018,"99,608.70"
"25,424.00",2065,12/8/2018,"105,982.98"
"25,425.00",2066,15/08/18,"54,794.14"
"25,426.00",2067,2/9/2018,"66,833.63"
"25,427.00",2068,25/08/18,"137,599.56"
"25,428.00",2069,23/08/18,"86,112.44"
"25,429.00",2070,21/08/18,"284,208.10"
"25,430.00",2071,23/08/18,"306,790.60"
"25,431.00",2072,20/08/18,"68,366.55"
"25,432.00",2073,22/08/18,"96,350.13"
"25,433.00",2074,13/08/18,"2,635.14"
"25,434.00",2075,9/9/2018,"142,343.96"
"25,435.00",2076,31/08/18,"72,853.50"
"25,436.00",2077,18/08/18,"273,141.44"
"25,437.00",2078,7/9/2018,"13,565.84"
"25,438.00",2079,31/08/18,"29,055.46"
"25,439.00",2080,8/9/2018,"106,922.64"
"25,440.00",2081,16/08/18,"62,576.25"
"25,441.00",2082,20/08/18,"117,320.25"
"25,442.00",2083,28/08/18,"280,650.34"
"25,443.00",2084,28/08/18,"177,777.50"
"25,444.00",2085,10/9/2018,"298,479.00"
"25,445.00",2086,16/08/18,"117,509.26"
"25,446.00",2087,13/09/18,"211,222.59"
"25,447.00",2088,22/08/18,"22,430.47"
"25,448.00",2089,27/08/18,"29,353.45"
"25,449.00",2090,10/9/2018,"138,105.75"
"25,450.00",2091,5/9/2018,"162,300.34"
"25,451.00",2092,23/08/18,"59,085.59"
"25,452.00",2093,8/9/2018,"147,855.09"
"25,453.00",2094,28/08/18,"178,389.75"
"25,454.00",2095,28/08/18,"10,282.95"
"25,455.00",2096,6/9/2018,"28,553.03"
"25,456.00",2097,25/08/18,"82,359.12"
"25,457.00",2098,20/08/18,"60,217.00"
"25,458.00",2099,11/9/2018,"32,982.11"
"25,459.00",2100,29/08/18,"36,635.50"
"25,460.00",2101,26/08/18,"148,945.41"
"25,461.00",2102,11/9/2018,"1,842.83"
"25,462.00",2103,23/08/18,"70,387.89"
"25,463.00",2104,26/08/18,"144,615.81"
"25,464.00",2105,17/09/18,"83,811.05"
"25,465.00",2106,9/9/2018,"133,617.81"
"25,466.00",2107,25/08/18,"73,023.01"
"25,467.00",2108,31/08/18,"46,974.53"
"25,468.00",2109,2/9/2018,"58,482.04"
"25,469.00",2110,9/9/2018,"113,353.93"
"25,470.00",2111,5/9/2018,"276,331.93"
"25,471.00",2112,4/9/2018,"77,077.24"
"25,472.00",2113,13/09/18,"58,698.53"
"25,473.00",2114,28/08/18,"53,374.47"
"25,474.00",2115,10/9/2018,"128,936.92"
"25,475.00",2116,1/9/2018,"2,589.23"
"25,476.00",2117,6/9/2018,"24,398.70"
"25,477.00",2118,10/9/2018,"160,730.25"
"25,478.00",2119,26/08/18,"63,700.00"
"25,479.00",2120,6/9/2018,"47,362.50"
"25,480.00",2121,13/09/18,"101,273.25"
"25,481.00",2122,14/09/18,"94,679.25"
"25,482.00",2123,14/09/18,"32,493.54"
"25,483.00",2124,11/9/2018,"24,392.64"
"25,484.00",2125,18/09/18,"75,701.14"
"25,485.00",2126,1/9/2018,"43,982.30"
"25,486.00",2127,30/08/18,"176,193.25"
"25,487.00",2128,19/09/18,"272,679.00"
"25,488.00",2129,17/09/18,"160,845.75"
"25,489.00",2130,12/9/2018,"116,046.00"
"25,490.00",2131,20/09/18,"227,556.00"
"25,491.00",2132,2/9/2018,"50,423.43"
"25,492.00",2133,11/9/2018,"16,455.63"
"25,493.00",2134,4/9/2018,"274,033.23"
"25,494.00",2135,20/09/18,"113,852.33"
"25,495.00",2136,8/9/2018,"25,336.67"
"25,496.00",2137,11/9/2018,"78,490.40"
"25,497.00",2138,23/09/18,"50,485.16"
"25,498.00",2139,20/09/18,"43,338.10"
"25,499.00",2140,10/9/2018,"25,798.10"
"25,500.00",2141,6/9/2018,"21,770.24"
"25,501.00",2142,8/9/2018,"90,365.15"
"25,502.00",2143,3/9/2018,"49,695.39"
"25,503.00",2144,18/09/18,"165,735.73"
"25,504.00",2145,13/09/18,"13,227.78"
"25,505.00",2146,11/9/2018,"60,688.76"
"25,506.00",2147,19/09/18,"36,751.96"
"25,507.00",2148,3/9/2018,"105,806.03"
"25,508.00",2149,8/9/2018,"1,999.76"
"25,509.00",2150,3/10/2018,"102,050.40"
"25,510.00",2151,12/9/2018,"10,422.46"
"25,511.00",2152,16/09/18,"11,812.78"
"25,512.00",2153,19/09/18,"180,437.90"
"25,513.00",2154,9/9/2018,"9,405.51"
"25,514.00",2155,22/09/18,"243,652.50"
"25,515.00",2156,29/09/18,"203,444.50"
"25,516.00",2157,1/10/2018,"190,277.75"
"25,517.00",2158,5/10/2018,"81,612.00"
"25,518.00",2159,6/10/2018,"144,693.00"
"25,519.00",2160,29/09/18,"25,609.85"
"25,520.00",2161,30/09/18,"72,437.51"
"25,521.00",2162,5/10/2018,"92,244.30"
"25,522.00",2163,17/09/18,"31,591.77"
"25,523.00",2164,22/09/18,"63,317.50"
"25,524.00",2165,12/9/2018,"55,537.34"
"25,525.00",2166,18/09/18,"145,442.75"
"25,526.00",2167,22/09/18,"179,526.34"
"25,527.00",2168,10/10/2018,"60,249.00"
"25,528.00",2169,13/09/18,"46,895.28"
"25,529.00",2170,2/10/2018,"97,702.96"
"25,530.00",2171,14/09/18,"1,794.61"
"25,531.00",2172,9/10/2018,"113,879.46"
"25,532.00",2173,14/09/18,"86,318.20"
"25,533.00",2174,4/10/2018,"171,332.30"
"25,534.00",2175,14/09/18,"13,987.94"
"25,535.00",2176,3/10/2018,"66,282.57"
"25,536.00",2177,30/09/18,"27,143.17"
"25,537.00",2178,2/10/2018,"35,350.13"
"25,538.00",2179,21/09/18,"28,409.89"
"25,539.00",2180,2/10/2018,"28,030.73"
"25,540.00",2181,24/09/18,"111,339.61"
"25,541.00",2182,7/10/2018,"48,054.53"
"25,542.00",2183,11/10/2018,"4,508.40"
"25,543.00",2184,3/10/2018,"15,871.00"
"25,544.00",2185,16/09/18,"58,353.10"
"25,545.00",2186,25/09/18,"50,222.16"
"25,546.00",2187,10/10/2018,"35,453.26"
"25,547.00",2188,7/10/2018,"3,598.57"
"25,548.00",2189,8/10/2018,"192,739.27"
"25,549.00",2190,24/09/18,"169,676.18"
"25,550.00",2191,18/09/18,"32,306.41"
"25,551.00",2192,10/10/2018,"163,406.25"
"25,552.00",2193,1/10/2018,"308,750.00"
"25,553.00",2194,27/09/18,"138,657.75"
"25,554.00",2195,10/10/2018,"106,344.00"
"25,555.00",2196,17/10/18,"39,952.00"
"25,556.00",2197,27/09/18,"92,887.69"
"25,557.00",2198,5/10/2018,"40,254.77"
"25,558.00",2199,4/10/2018,"82,556.64"
"25,559.00",2200,6/10/2018,"61,241.25"
"25,560.00",2201,15/10/18,"199,785.34"
"25,561.00",2202,26/09/18,"95,563.09"
"25,562.00",2203,29/09/18,"55,497.00"
"25,563.00",2204,15/10/18,"98,587.09"
"25,564.00",2205,18/10/18,"85,635.25"
"25,565.00",2206,5/10/2018,"122,463.48"
"25,566.00",2207,6/10/2018,"106,874.90"
"25,567.00",2208,25/09/18,"25,912.86"
"25,568.00",2209,26/09/18,"201,756.94"
"25,569.00",2210,30/09/18,"122,275.21"
"25,570.00",2211,28/09/18,"5,245.40"
"25,571.00",2212,28/09/18,"157,673.55"
"25,572.00",2213,29/09/18,"43,885.80"
"25,573.00",2214,19/10/18,"124,722.76"
"25,574.00",2215,23/10/18,"70,587.54"
"25,575.00",2216,5/10/2018,"49,575.90"
"25,576.00",2217,22/10/18,"57,919.02"
"25,577.00",2218,29/09/18,"81,166.80"
